log10_isochrone_age_yr,EEP,eep,age,feh,mass,initial_mass,radius,density,logTeff,Teff,logg,logL,Mbol,delta_nu,nu_max,phase,dm_deep
6.3500000000000005,94,94,6.3500000000000005,0.04267836284155302,0.2252606105084385,0.22526081994623254,1.058061010164295,0.26810469255001196,3.51427787650274,3267.9686113182147,3.7391149149774807,-0.9392213767285482,7.088053441821371,60.56665420837663,832.2437117102126,-1.0,
6.3500000000000005,95,95,6.3500000000000005,0.04267836284163651,0.23161134664824315,0.23161156376814454,1.0703261290839825,0.26629483293224365,3.5157823319989125,3279.3089325126493,3.7414130913238295,-0.9231927210335448,7.0479818025838625,60.343645808648425,834.8004743221684,-1.0,
6.3500000000000005,96,96,6.3500000000000005,0.04267836284172244,0.2379770822197595,0.2379773071589681,1.0829048795450438,0.26418946445737385,3.5172647145094142,3290.521361492422,3.743602807631088,-0.9071148250481612,7.0077870626204035,60.0395780065812,836.0707948911017,-1.0,
6.3500000000000005,97,97,6.3500000000000005,0.04267836284180748,0.2443573991283709,0.24435763202275385,1.095802171684413,0.2618064335598854,3.5187249409693067,3301.6036878361265,3.745685459413196,-0.8909902268995424,6.967475567248856,59.65063205612133,835.9669273948921,-1.0,
6.3500000000000005,98,98,6.3500000000000005,0.04267836284186677,0.25121876977093144,0.25121901126982576,1.1094457743196522,0.2593493324351942,3.5202557048771865,3313.2614301247922,3.7478041046636905,-0.8741193241561293,6.925298310390323,59.2220186410147,835.3657814808314,-1.0,
6.3500000000000005,99,99,6.3500000000000005,0.042678362841812145,0.2616316827801587,0.2616319369643772,1.1267129605210748,0.25787055530970626,3.52248661800317,3330.325003581297,3.7508798495081623,-0.851781252325847,6.869453130814618,59.08083777581953,840.7902795383411,-1.0,
6.3500000000000005,100,100,6.3500000000000005,0.042678362841758855,0.27211523488972417,0.2721155020406413,1.1445581124827322,0.25585305347825965,3.524729646525331,3347.569840819697,3.7538327641222295,-0.8291600223809374,6.812900055952344,58.86242088892,845.1118506796063,-1.0,
6.3500000000000005,101,101,6.3500000000000005,0.04267836284171134,0.28267370804299513,0.2826739884472005,1.1630117856211555,0.2533286796600741,3.5269849077032127,3364.998753649892,3.756660906245492,-0.8062464420234554,6.755616105058639,58.56281776316403,848.253241988772,-1.0,
6.3500000000000005,102,102,6.3500000000000005,0.04267836284166582,0.29330518367125546,0.2933054776148988,1.1820797153349192,0.2503402807442409,3.5292519627675,3382.610267385352,3.759371894868885,-0.783052923617077,6.697632309042692,58.17868941266714,850.1388650823735,-1.0,
6.3500000000000005,103,103,6.3500000000000005,0.04267836284172022,0.3029659925956458,0.30296629900663746,1.1987871551351441,0.2479242058482696,3.5313619850647164,3399.084687411103,3.7620070113083974,-0.7624222023379501,6.646055505844876,57.84685203190561,852.0766384238103,-1.0,
6.3500000000000005,104,104,6.3500000000000005,0.04267836284191673,0.31017610871102164,0.3101764245288837,1.2097618219064534,0.24697898981091532,3.5330324531731607,3412.18408621839,3.7643509788098255,-0.7478247421356314,6.609561855339079,57.71163746973436,855.2700847986789,-1.0,
6.3500000000000005,105,105,6.3500000000000005,0.04267836284191984,0.3117645995021716,0.31176491725394706,1.2124523768269673,0.24659486192418106,3.5333975805172733,3415.054041147716,3.7646116083176904,-0.7444346038495251,6.601086509623813,57.783307287018594,858.4164751264776,-1.0,
6.3500000000000005,106,106,6.3500000000000005,0.04267836284192361,0.31332898373882684,0.31332930343913024,1.2150176029708457,0.2462658269463771,3.5337570511921634,3417.8818918958254,3.764932866457908,-0.7411609596648154,6.592902399162039,57.81985858006456,860.724764067517,-1.0,
6.3500000000000005,107,107,6.3500000000000005,0.04267836284192228,0.3148688334199672,0.3148691550826909,1.217451366682179,0.24599489892715348,3.5341097873815075,3420.659040624533,3.7653179539857584,-0.7380119117439875,6.585029779359969,57.8197803037825,862.1389081233932,-1.0,
6.3500000000000005,108,108,6.3500000000000005,0.042678362841904294,0.3163856908063619,0.3163860144433383,1.2197774413023912,0.24576856446705883,3.534458351984386,3423.4055624337957,3.7657514909386327,-0.734959702014216,6.57739925503554,57.78055818253247,862.5860557879525,-1.0,
6.3500000000000005,109,109,6.3500000000000005,0.04267836284186255,0.3178798995791801,0.3178802252011093,1.2220007178413663,0.24558394702117547,3.534802349095911,3426.118256681695,3.7662300230292214,-0.7320019859310949,6.570004964827738,57.70031566281536,862.0026838750144,-1.0,
6.3500000000000005,110,110,6.3500000000000005,0.04267836284178994,0.3193529258974339,0.31935325351309457,1.2241435974262638,0.2454285571047054,3.535143568153664,3428.8111672943714,3.7667392669454793,-0.7291153008495466,6.562788252123866,57.57628188993872,860.307446111617,-1.0,
6.3500000000000005,111,111,6.3500000000000005,0.04267836284184612,0.3235745474018024,0.32357488064347056,1.2297598201499438,0.2452814729711778,3.5360685060829526,3436.1214537794153,3.7684326068023912,-0.7214396814933987,6.543599203733497,57.47461460737221,861.0566814620198,-1.0,
6.3500000000000005,112,112,6.3500000000000005,0.042678362842021755,0.3299626291219612,0.32996297091812693,1.2382517636914496,0.2450130297307044,3.537444209118981,3447.0232214783337,3.770992311569,-0.7099595574124742,6.514898893531186,57.37739752497354,863.6645417274036,-1.0,
6.3500000000000005,113,113,6.3500000000000005,0.04267836284198134,0.3445490882368592,0.34454944944588733,1.25810188976575,0.2439242351565725,3.540578585494746,3471.9909580693343,3.775920409751968,-0.6836083329948242,6.449020832487061,57.189700270170576,870.3882057064695,-1.0,
6.3500000000000005,114,114,6.3500000000000005,0.042678362842054396,0.3568379360368561,0.35683831382510184,1.2741123652011952,0.243219907012314,3.5431723437955847,3492.7889450847765,3.7801646462833545,-0.66224946810484,6.3956236702621005,57.06342546760118,876.3752681116138,-1.0,
6.3500000000000005,115,115,6.3500000000000005,0.042678362842186734,0.37431065284653187,0.3743110544762249,1.295767054978584,0.2425507807740301,3.5467875175489345,3521.9851261653716,3.786286616463173,-0.6331503666400946,6.322875916600237,56.92123744188913,885.0711604067435,-1.0,
6.3500000000000005,116,116,6.3500000000000005,0.042678362842335726,0.387201365036178,0.38720178452928333,1.31081581122519,0.24236123502684903,3.5493858760130754,3543.12011868523,3.7909703417725664,-0.6127274577987287,6.271818644496822,56.85822745867383,892.0768937723279,-1.0,
6.3500000000000005,117,117,6.3500000000000005,0.04267836284228932,0.40654991221982373,0.40655035880268464,1.3318263821424097,0.2426176109235018,3.553215734241271,3574.503562523401,3.7980118522726896,-0.5835961402410599,6.198990350602649,56.8180396281331,902.716418613563,-1.0,
6.3500000000000005,118,118,6.3500000000000005,0.042678362842065054,0.4277855409353145,0.42778601760586665,1.3536370555941137,0.24314799269569942,3.557305666138813,3608.3251563970493,3.805627753735508,-0.553127170612083,6.122817926530208,56.81235910641622,914.5199509132925,-1.0,
6.3500000000000005,119,119,6.3500000000000005,0.04267836284136206,0.4493368535548544,0.4493373610672512,1.3766883403889802,0.24278196833072282,3.5613657010070923,3642.216026361753,3.8130090592601222,-0.522220231832008,6.04555057958002,56.7309634594106,925.5798193675073,-1.0,
6.3500000000000005,120,120,6.3500000000000005,0.04267836283944981,0.4714090392060514,0.4714095787693942,1.3974463568004736,0.243525116292212,3.5654258924853854,3676.4265390269857,3.820280914771657,-0.4929804428337575,5.972451107084394,56.75421223972843,937.0767213854657,-1.0,
6.3500000000000005,121,121,6.3500000000000005,0.04267836283570725,0.4936065706759614,0.4936071428025132,1.4189644482544208,0.2435665697271414,3.5694107318290147,3710.31457043786,3.8273222675776526,-0.4637683481069322,5.899420870267331,56.71821908959126,947.8729103959007,-1.0,
6.3500000000000005,122,122,6.3500000000000005,0.04267836282606119,0.5202150079268026,0.5202156195901153,1.4426497451878446,0.24425949679478703,3.5741358124474907,3750.9028203353682,3.83552948018828,-0.430489247822076,5.81622311955519,56.734018276366605,960.7162519805887,-1.0,
6.3500000000000005,123,123,6.3500000000000005,0.04267836280659276,0.5486667196127771,0.548667374008149,1.4677746536135265,0.24461425251123772,3.5790972777402965,3793.999573574976,3.8440864021654986,-0.3956464258457703,5.729116064614426,56.73660778444146,974.123446593116,-1.0,
6.3500000000000005,124,124,6.3500000000000005,0.04267836276866532,0.5783519144696554,0.5783526133601253,1.4943369372376003,0.24434185908315922,3.5837394445111785,3834.771089181186,3.8510394083932415,-0.3614994632418233,5.643748658104559,56.72258891712808,984.7321825533198,-1.0,
6.3500000000000005,125,125,6.3500000000000005,0.042678362707746054,0.606312381385784,0.6063131225812805,1.519155683572736,0.24380402972704734,3.588056699171008,3873.0820651454,3.8573188043959985,-0.3299229421113489,5.564807355278372,56.701683308808356,994.3050511457428,-1.0,
6.3500000000000005,126,126,6.3500000000000005,0.04267836262990721,0.6292301564811914,0.6292309327129152,1.5373924924621574,0.2441217932923042,3.591691843329566,3905.63670281517,3.8622965914416585,-0.3050174191434296,5.502543547858574,56.75991646469361,1002.4917082302353,-1.0,
6.3500000000000005,127,127,6.3500000000000005,0.042678362510852,0.65198788592451,0.6519886973502991,1.555713290409973,0.24411930891739103,3.595228209025663,3937.5692883257466,3.867242567654112,-0.28058234447866104,5.441455861196653,56.78540836044639,1010.1477616587874,-1.0,
6.3500000000000005,128,128,6.3500000000000005,0.04267836232947375,0.6746032005561682,0.6746040473466848,1.5741691527100852,0.24380662076383797,3.5986692355153767,3968.891582415019,3.872139142047107,-0.2565745668137997,5.381436417034499,56.77487478507386,1017.200976277513,-1.0,
6.3500000000000005,129,129,6.3500000000000005,0.042678362055430075,0.69707844783069,0.6970793301512318,1.5927845411495205,0.2431990367972205,3.6020166624207666,3999.6009459236243,3.8769743492394566,-0.2329735907354209,5.3224339768385525,56.72522683881878,1023.5710601580383,-1.0,
6.3500000000000005,130,130,6.3500000000000005,0.04267836159513516,0.7271463691877478,0.7271472983921754,1.6147048480650839,0.24349703833556186,3.606288403151943,4039.135319153258,3.881872291812317,-0.2040143933091668,5.250035983272917,56.756436717896655,1031.5624202763715,-1.0,
6.3500000000000005,131,131,6.3500000000000005,0.0426783608658623,0.7582747755584784,0.7582757537906437,1.6370413761419367,0.24366824267188467,3.61070524897134,4080.4235834270817,3.8869267662484135,-0.17441399583331765,5.176034989583294,56.78675425169674,1039.620148580801,-1.0,
6.3500000000000005,132,132,6.3500000000000005,0.04267835973082379,0.789297827391624,0.7892988551115262,1.6593078914306072,0.24356297070814137,3.615112107531404,4122.039104996419,3.8921221161575903,-0.14505191696646375,5.10262979241616,56.79840622953351,1047.4018522042786,-1.0,
6.3500000000000005,133,133,6.3500000000000005,0.04266020694321426,0.8201083905688193,0.8201094680466443,1.6814466106568635,0.2432054482901443,3.6194291345062304,4163.217826628263,3.8974239440261496,-0.11627160206294455,5.030679005157362,56.790093682616394,1054.919482096878,-1.0,
6.3500000000000005,134,134,6.3500000000000005,0.04262952151887189,0.8508459312788496,0.8508470589890542,1.7036110867997025,0.24260002664645558,3.6237790173792295,4205.126039678379,3.902823377980551,-0.08749731940210823,4.95874329850527,56.757684034546784,1062.0006503323716,-1.0,
6.3500000000000005,135,135,6.3500000000000005,0.042678349824256,0.8816667429798768,0.8816679216649163,1.7258739030338366,0.24178456041702567,3.6282288207213766,4248.433461027333,3.9083657981046462,-0.05842089783634749,4.886052244590869,56.701245385586326,1068.6356475418652,-1.0,
6.3500000000000005,136,136,6.3500000000000005,0.042678342364556254,0.9131803838560418,0.9131816146124307,1.748275028524835,0.24092318819196126,3.632371235757848,4289.150011082413,3.913262421912152,-0.030649852590598162,4.816624631476496,56.631142038811426,1074.7049378120937,-1.0,
6.3500000000000005,137,137,6.3500000000000005,0.042678328700209045,0.9459672562152592,0.9459685408654266,1.770900598207074,0.24012912646704812,3.6363209628832873,4328.335960840539,3.9172507751644066,-0.0036820835415091423,4.749205208853773,56.55761717368679,1079.9753286326131,-1.0,
6.3500000000000005,138,138,6.3500000000000005,0.042678311940607117,0.9785470646813742,0.9785484035834312,1.7933278522345075,0.23919600880282588,3.640324016851457,4368.416279077357,3.921381246719825,0.023261150197570548,4.681847124506074,56.461784985624256,1084.7010110631302,-1.0,
6.3500000000000005,139,139,6.3500000000000005,0.04267831763180485,1.0212139072605038,1.0212153174520306,1.8225803691653801,0.23779786268251513,3.645147718112877,4417.206658116819,3.925884861950204,0.056609944525976,4.59847513868506,56.3145735617455,1089.9009855696377,-1.0,
6.3500000000000005,140,140,6.3500000000000005,0.04267828124551576,1.0453591591449596,1.0453606096765833,1.8392013949319421,0.23688030676155952,3.647740752938069,4443.659291859189,3.9281376680700255,0.07486728268715324,4.552831793282117,56.21634390667392,1092.3662921079049,-1.0,
6.3500000000000005,141,141,6.3500000000000005,0.042678294015439766,1.0732444997392483,1.0732459970499242,1.8585215164866804,0.23569327025382786,3.6506156161574066,4473.172189581547,3.9304434393948657,0.095443347020564,4.50139163244859,56.0850265498149,1094.628866800897,-1.0,
6.3500000000000005,142,142,6.3500000000000005,0.042678265468170995,1.1087860799873728,1.1087876371641765,1.8830990728082204,0.23408821360921514,3.654226816436079,4510.522114350618,3.93323026506523,0.12129930044904373,4.436751748877391,55.902713365380706,1096.9815212438718,-1.0,
6.3500000000000005,143,143,6.3500000000000005,0.042678113898960035,1.1425483968677457,1.1425500111968725,1.9066461275749427,0.2323890224664346,3.657486454013545,4544.5036232422935,3.935473293144681,0.14513170312802756,4.377170742179931,55.70876190735454,1098.5171319290223,-1.0,
6.3500000000000005,144,144,6.3500000000000005,0.04267821799840488,1.1885017130378,1.1885034055728527,1.9388687252878416,0.22988248700430253,3.66174086822828,4589.241035270294,3.938034215047385,0.17670597926627327,4.298235051834317,55.41846413545206,1099.6093925760927,-1.0,
6.3500000000000005,145,145,6.3500000000000005,0.04267761720357677,1.8677760106229764,1.8677789243421945,2.495582527828762,0.16941828260511896,3.7105235969307033,5134.800761411373,3.9151022452562794,0.5910839560970683,3.2622901097573296,47.87753288633792,986.108927395908,-1.0,
6.3500000000000005,146,146,6.3500000000000005,0.04267711864165924,2.1789490808524983,2.1789526331032447,2.9041251641982457,0.12541583746642945,3.7307837994599335,5380.01887664705,3.8503617261840417,0.8038115534470666,2.7304711163823336,41.59176364365492,829.9262986202991,-1.0,
6.3500000000000005,147,147,6.3500000000000005,0.042677054919096236,2.321957760174156,2.321961650773179,3.219034540298029,0.09813607765208222,3.741795035523384,5518.169488293162,3.7885478405650574,0.9372771111256096,2.396807222185976,37.07438876988477,710.7643468165145,-1.0,
6.3500000000000005,148,148,6.3500000000000005,0.042676635661720974,2.387481901195577,2.3874859675748787,3.4348660304136094,0.08305427088162327,3.7479766241698496,5597.274734436936,3.7442631357734575,1.0183717983163636,2.1940705042090913,34.25868216706513,637.3253850168184,-1.0,
6.3500000000000005,149,149,6.3500000000000005,0.04267660178457766,2.439232196368209,2.439236418316588,3.658481569796495,0.07022662869892618,3.753822048492384,5673.1210250131435,3.6987970794872167,1.0965356326951818,1.9986609182620456,31.616558546516504,570.1162722083101,-1.0,
6.3500000000000005,150,150,6.3500000000000005,0.04267632461615878,2.4817306756375843,2.481735041230925,3.8747895271039092,0.06013974580580054,3.7592824483902274,5744.899668671613,3.6564035195710463,1.1682717236814033,1.8193206907964918,29.33367755606191,513.8641699573917,-1.0,
6.3500000000000005,151,151,6.3500000000000005,0.04267593467530739,2.519405087036059,2.51940959669668,4.074093082397329,0.05252383774936861,3.7645179181881487,5814.5742167278795,3.6193819309413646,1.2327792629349803,1.6580518426625495,27.453594406323308,469.02380170128646,-1.0,
6.3500000000000005,152,152,6.3500000000000005,0.042675228235871776,2.5618375562845,2.561842250121618,4.290508336264857,0.04572741263746503,3.771030146725216,5902.420506379293,3.581679203288248,1.3037837827830414,1.4805405430423968,25.623879856413797,426.8193746449168,-1.0,
6.3500000000000005,153,153,6.3500000000000005,0.042674190518140254,2.5987877666989547,2.598792640434467,4.467757376450784,0.04108216884128534,3.777344026355396,5988.858145816222,3.552737137414672,1.3642009621156577,1.329497594710856,24.25664568490614,396.4034397290647,-1.0,
6.3500000000000005,154,154,6.3500000000000005,0.04267159373153673,2.64277301166496,2.6427781282456535,4.661421697048278,0.03678374762021383,3.7861598609863782,6111.669501028074,3.523167811905641,1.4363219261874605,1.149195184531349,22.85695263770303,366.57435468204363,-1.0,
6.3500000000000005,155,155,6.3500000000000005,0.042667079570196,2.6729075469823336,2.6729128516308114,4.774102746830834,0.034630594223158555,3.793620482467808,6217.567122811696,3.5073438461831414,1.4869111485650588,1.0227221285873531,22.054824488296855,350.44478481975045,-1.0,
6.3500000000000005,156,156,6.3500000000000005,0.042658041086437226,2.702062606783545,2.7020681085137435,4.8540461041678284,0.03330696091708154,3.8024282632555817,6344.950864529625,3.4976327323298566,1.5365665426254511,0.8985836434363725,21.452470588817672,339.2259798856884,-1.0,
6.3500000000000005,157,157,6.3500000000000005,0.042649944344101076,2.723810209660744,2.723815871782735,4.878431124415867,0.03307406692882347,3.8108769237500297,6469.592456969741,3.4967609032427966,1.5747137462982743,0.8032156342543146,21.19427921532988,335.2688539112423,-1.0,
6.3500000000000005,158,158,6.3500000000000005,0.04264326115241324,2.741891981100508,2.74189778379981,4.8601757144281885,0.033670201809253376,3.819709506896833,6602.516677784188,3.5028916286194893,1.6067876652156128,0.7230308369609686,21.217340607078587,336.5928524206477,-1.0,
6.3500000000000005,159,159,6.3500000000000005,0.042634373000878245,2.7590343422488135,2.7590402848709963,4.818257328690725,0.034772700928179925,3.829386467926749,6751.28540671394,3.513122818975722,1.637971548640877,0.6450711283978077,21.411905120809678,340.79818521261495,-1.0,
6.3500000000000005,160,160,6.3500000000000005,0.042625068095923035,2.775797993879503,2.7758040767692727,4.758938828753506,0.03630853961355493,3.839664347593769,6912.964833138971,3.526511956182896,1.6683233308655407,0.5691916728361486,21.774270319128906,347.3343785630063,-1.0,
6.3500000000000005,161,161,6.3500000000000005,0.042616735775674375,2.791034610233577,2.791040827061384,4.696716816906589,0.037978113310192775,3.849533631552464,7071.859626962925,3.54031992943698,1.6963689732266525,0.49907756693336935,22.18833778016448,354.5053798108017,-1.0,
6.3500000000000005,162,162,6.3500000000000005,0.04260954786656823,2.805844601024184,2.8058509523174666,4.631533014555892,0.03981444011863207,3.859389521538121,7234.18351327539,3.554730304552012,1.723653310072646,0.43086672481838484,22.640848441507977,362.33984961282476,-1.0,
6.3500000000000005,163,163,6.3500000000000005,0.04260771624018611,2.820743038821199,2.8207495283708246,4.562521900874675,0.04186970775239046,3.8694422565560895,7403.588233947117,3.5700019393404805,1.7508246461727304,0.3629383845681744,23.138245209430853,371.0126875090931,-1.0,
6.3500000000000005,164,164,6.3500000000000005,0.042601872946642416,2.8352107051586404,2.8352173335841657,4.491560088089354,0.04411080554352258,3.879499127205998,7577.032101214825,3.5857849298613096,1.7774366325544648,0.29640841861383826,23.66847425110581,380.3308240317832,-1.0,
6.3500000000000005,165,165,6.3500000000000005,0.042596095333262696,2.8492935027182966,2.849300270819485,4.4187471839233385,0.04655764619386351,3.889564249123056,7754.686569883194,3.6020908839901216,1.803501000856592,0.2312474978585204,24.23331570192823,390.34310339230086,-1.0,
6.3500000000000005,166,166,6.3500000000000005,0.04259041019557852,2.8630060131933983,2.8630129216419498,4.344381975176382,0.049225432630452565,3.8996353783105033,7936.61618484269,3.618887546231955,1.8290432151601197,0.16739196209970064,24.832760953872672,401.06497224686905,-1.0,
6.3500000000000005,167,167,6.3500000000000005,0.04258463641359489,2.8763857926837466,2.876392842287172,4.268565587238318,0.052137781719282995,3.9097162079568815,8122.9954123564685,3.6361841462266353,1.854074445098796,0.10481388725300977,25.46860131110386,412.5469865690105,-1.0,
6.3500000000000005,168,168,6.3500000000000005,0.042579012712926634,2.8894897980753838,2.889496990009727,4.191201819882416,0.05532949856838509,3.919816302647624,8314.120270685698,3.654034111804561,1.8785880542604247,0.043529864348938574,26.1450429710728,424.8884777856638,-1.0,
6.3500000000000005,169,169,6.3500000000000005,0.04257344070919755,2.9023185286617568,2.90232586389476,4.112529657394013,0.05882598891733243,3.929932488266952,8510.057377924346,3.67241512950316,1.902593734447544,-0.01648433611886002,26.86335564780571,438.11964257801696,-1.0,
6.3500000000000005,170,170,6.3500000000000005,0.0425678017729183,2.914913985861,2.914921465584016,4.032483472809544,0.06266993534830521,3.940072355599874,8711.087088686685,3.6913750303822495,1.9260803102404291,-0.07520077560107286,27.628970566542797,452.3535083771988,-1.0,
6.3500000000000005,171,171,6.3500000000000005,0.04256202379615592,2.9273920671897606,2.927399693768536,3.950536202899041,0.06693666097078696,3.950258351055944,8917.81279021893,3.7110775531346425,1.9489911919509,-0.1324779798772493,28.45277982276152,467.8170482622952,-1.0,
6.3500000000000005,172,172,6.3500000000000005,0.04255625701388821,2.9396468780451475,2.9396546522796667,3.867489640996972,0.07164056099231529,3.9604656991875538,9129.893240562258,3.731367300147372,1.971366810631642,-0.18841702657910453,29.333982244963302,484.4562620105177,-1.0,
6.3500000000000005,173,173,6.3500000000000005,0.04255036905927678,2.9517223097513337,2.9517302327663124,3.783489718125721,0.07683323417697255,3.970699423674025,9347.585014595958,3.7522496015716578,1.9932285064964188,-0.24307126624104658,30.278040801664854,502.35169098544367,-1.0,
6.3500000000000005,174,174,6.3500000000000005,0.042544459968198556,2.9637000016523487,2.963708075371687,3.6981409931922866,0.08261047836110849,3.980978163192148,9571.459437261045,3.7738622445787944,2.014525278004226,-0.2963131950105655,31.298938472203837,521.76295223229,-1.0,
6.3500000000000005,175,175,6.3500000000000005,0.042538323408630285,2.975573988388354,2.975582214397143,3.611655489340423,0.08904367870157222,3.99129842598552,9801.632744518589,3.796195460236084,2.0352520333512865,-0.3481300833782157,32.40312326531612,542.7905723984509,-1.0,
6.3500000000000005,176,176,6.3500000000000005,0.04253212999322997,2.9874092166641444,2.9874175971623824,3.5238150097845304,0.09625132221221194,4.001673623062802,10038.610944089774,3.8193550050823855,2.055366390126041,-0.3984159753151024,33.60485838822323,565.715787680712,-1.0,
6.3500000000000005,177,177,6.3500000000000005,0.042525582594667544,2.9993325572938425,2.9993410958742044,3.4339461301300855,0.10442283481196538,4.012131666151477,10283.280116648564,3.843580565659271,2.074759316049457,-0.44689829012364246,34.92506914160772,590.9990522365208,-1.0,
6.3500000000000005,178,178,6.3500000000000005,0.042519031865485335,3.011792675734983,3.0118013767891174,3.342538377541606,0.11369651599121343,4.022519345344734,10532.206010617854,3.868767300630063,2.0928758816928497,-0.49218970423212394,36.372889328099,618.8583278385229,-1.0,
6.3500000000000005,179,179,6.3500000000000005,0.04251195517360906,3.0246365482391258,3.024645418183326,3.247989595882587,0.12444590157373114,4.0330252985004496,10790.095748109807,3.8954908380382687,2.109976148474116,-0.5349403711852903,37.988420062788,650.2354497181873,-1.0,
6.3500000000000005,180,180,6.3500000000000005,0.04250399971059893,3.038058115643887,3.0380671632625287,3.149194019415192,0.13713525369091303,4.043692370941049,11058.401933367444,3.9242022130498793,2.1258140154178635,-0.5745350385446581,39.816428859130546,686.2011786065975,-1.0,
6.3500000000000005,181,181,6.3500000000000005,0.04249478004719642,3.0526335665562736,3.0526428074949936,3.042980386244524,0.1527314613324803,4.0545966993573135,11339.572952273968,3.9560454051190206,2.139630799244904,-0.6090769981122595,41.95836629004441,729.2057535507618,-1.0,
6.3500000000000005,182,182,6.3500000000000005,0.04248280991029274,3.0699691960566837,3.0699786654458765,2.9201903622487873,0.1738008191120825,4.065819574598869,11636.424997064938,3.9942508697108647,2.148746320612664,-0.63186580153166,44.68614538569096,786.0508402690754,-1.0,
6.3500000000000005,183,183,6.3500000000000005,0.04246506164499908,3.092999990414006,3.093009754898413,2.7685312711536487,0.20548631768939493,4.075611074481593,11901.756877210415,4.0438019584019305,2.141588860211831,-0.6139721505295777,48.475754481873516,871.1844126131081,-1.0,
6.3500000000000005,184,184,6.3500000000000005,0.04244706232287809,3.113387066707204,3.1133970774310487,2.65088758982562,0.2356190887412629,4.078465926092784,11980.251247625378,4.084375328846616,2.1152920239729034,-0.5482300599322585,51.787545684720286,953.3611312480288,-1.0,
6.3500000000000005,185,185,6.3500000000000005,0.042452842069606644,3.1223833896168034,3.122393504336008,2.6288936768078406,0.24228049564832432,4.074207417315348,11863.352018572137,4.092872690561058,2.091021408536741,-0.4875535213418516,52.104125429136886,977.1349275340576,-1.0,
6.3500000000000005,186,186,6.3500000000000005,0.042480816288325896,3.1232870546409157,3.1232971811441934,2.6740281752139743,0.2302847905015884,4.065670530040562,11632.432203402754,4.078213419614844,2.0716597736884648,-0.4391494342211617,50.03285523917189,954.0988042278735,-1.0,
6.3500000000000005,187,187,6.3500000000000005,0.042540365796581936,3.126349210183027,3.1263593749799394,2.6967672871515886,0.2247286089245651,4.0619264883799,11532.580330476307,4.0712875776702235,2.0640385919191715,-0.4200964797979285,48.87014341405838,942.8214315038645,-1.0,
6.3500000000000005,188,188,6.3500000000000005,0.042610082779070746,3.1466581099027464,3.1466685241680925,2.6235468483031577,0.24565996088699954,4.06199571196399,11534.41869178375,4.098043045263111,2.0404061909685964,-0.36101547742149087,51.02023459769364,1002.6627771383979,-1.0,
6.3500000000000005,189,189,6.3500000000000005,0.04262037725984369,3.1656104178249675,3.165621052475486,2.568760819866736,0.2632920536294795,4.060192688754458,11486.631499091482,4.119029409920514,2.014863787681552,-0.2971594692038799,52.737844071874505,1054.4553568991466,-1.0,
6.3500000000000005,190,190,6.3500000000000005,0.042625160231098747,3.19451979406744,3.194530747771193,2.5201144608078336,0.2813818464924348,4.05968849992436,11473.30397342951,4.1396876931536495,1.9962402281410188,-0.2506005703525469,54.453328980417176,1106.4269945944943,-1.0,
6.3500000000000005,191,191,6.3500000000000005,0.042627088765293086,3.244206080155894,3.244217561207994,2.4931425978043893,0.2951334044054915,4.068557188344327,11710.007907574238,4.155621428091209,2.0223686872628965,-0.31592171815724157,55.72193889996361,1136.1695929856294,-1.0,
6.3500000000000005,192,192,6.3500000000000005,0.04262768407511097,3.271310926486476,3.2713227059741112,2.482455283945449,0.30145938729788774,4.078192080646228,11972.699452084915,4.162921019252437,2.057176886947748,-0.4029422173693691,56.293405887477576,1142.6970182857062,-1.0,
6.3500000000000005,193,193,6.3500000000000005,0.042628223082358474,3.2915040779394884,3.2915160901352145,2.469913109366034,0.3079645041853461,4.0873920552693805,12229.031263431994,4.169978868335156,2.0895772671301014,-0.48394316782525326,56.87222283832647,1149.1827156128247,-1.0,
6.3500000000000005,194,194,6.3500000000000005,0.04262878482446397,3.308567254692956,3.3085794731210925,2.4542395546121654,0.31552981606914327,4.096437332737085,12486.402569151529,4.177754601100311,2.120228929159524,-0.5605723228988095,57.53782361098917,1157.8216152158525,-1.0,
6.3500000000000005,195,195,6.3500000000000005,0.04262935093322917,3.3246999301297304,3.32471235241665,2.434716644275326,0.32475696283972316,4.105530357510848,12750.592244272988,4.186815443378693,2.149663975065237,-0.6341599376630924,58.3454348235773,1169.9117675659375,-1.0,
6.3500000000000005,196,196,6.3500000000000005,0.04262992880557337,3.3418255127921417,3.341838161194904,2.4086539765254704,0.3371411920343331,4.114935478346948,13029.7318578042,4.198417964693262,2.1779364378460757,-0.7048410946151886,59.402228172654155,1188.6396904848934,-1.0,
6.3500000000000005,197,197,6.3500000000000005,0.042630328218515645,3.3627067978982166,3.362719733245295,2.370279001512146,0.3559933501594299,4.12503173710904,13336.188859954505,4.2151167766053135,2.2043715822403263,-0.7709289556008159,60.95440640789152,1220.9501147390793,-1.0,
6.3500000000000005,198,198,6.3500000000000005,0.04263049908278105,3.395618509606344,3.395631911181491,2.3020363473424204,0.3924042059718229,4.13621477193688,13684.053767088633,4.244824031822003,2.2237291364153413,-0.8193228410383533,63.810248019055436,1290.6116416157915,-1.0,
6.3500000000000005,199,199,6.3500000000000005,0.04262905304036879,3.4387961704220382,3.4388101588037734,2.224058827533676,0.44067550844065284,4.141169753303078,13841.072812388587,4.280147863418224,2.213617249610004,-0.7940431240250092,67.39544686198029,1392.0652184087965,-1.0,
